guid,label,output
Stormchaser23_chunk1_1,Bulgarian,Greek
Stormchaser23_chunk1_2,Bulgarian,Greek
Stormchaser23_chunk1_3,Bulgarian,Greek
Stormchaser23_chunk2_0,Bulgarian,Greek
Stormchaser23_chunk2_1,Bulgarian,Greek
Stormchaser23_chunk2_2,Bulgarian,Greek
Stormchaser23_chunk3_0,Bulgarian,Greek
Stormchaser23_chunk3_1,Bulgarian,Greek
Stormchaser23_chunk3_2,Bulgarian,Bulgarian
Stormchaser23_chunk4_0,Bulgarian,Greek
Stormchaser23_chunk4_1,Bulgarian,Greek
Stormchaser23_chunk4_2,Bulgarian,Bulgarian
Stormchaser23_chunk5_0,Bulgarian,Greek
Stormchaser23_chunk5_1,Bulgarian,Bulgarian
Stormchaser23_chunk5_2,Bulgarian,Greek
Stove-pipe_chunk10_0,Norwegian,Greek
Stove-pipe_chunk10_1,Norwegian,Greek
Stove-pipe_chunk10_2,Norwegian,Greek
Stove-pipe_chunk10_3,Norwegian,Greek
Stove-pipe_chunk11_0,Norwegian,Greek
Stove-pipe_chunk11_1,Norwegian,Bulgarian
Stove-pipe_chunk11_2,Norwegian,Greek
Stove-pipe_chunk11_3,Norwegian,Greek
Stove-pipe_chunk12_0,Norwegian,Greek
Stove-pipe_chunk12_1,Norwegian,Greek
Stove-pipe_chunk12_2,Norwegian,Greek
Stove-pipe_chunk12_3,Norwegian,Greek
Stove-pipe_chunk13_0,Norwegian,Greek
Stove-pipe_chunk13_1,Norwegian,Bulgarian
Stove-pipe_chunk13_2,Norwegian,Bulgarian
Stove-pipe_chunk13_3,Norwegian,Bulgarian
Stove-pipe_chunk14_0,Norwegian,Greek
Stove-pipe_chunk14_1,Norwegian,Bulgarian
Stove-pipe_chunk14_2,Norwegian,Greek
Stove-pipe_chunk14_3,Norwegian,Greek
Stove-pipe_chunk15_0,Norwegian,Greek
Stove-pipe_chunk15_1,Norwegian,Greek
Stove-pipe_chunk15_2,Norwegian,Greek
Stove-pipe_chunk15_3,Norwegian,Greek
Stove-pipe_chunk16_0,Norwegian,Greek
Stove-pipe_chunk16_1,Norwegian,Greek
Stove-pipe_chunk16_2,Norwegian,Greek
Stove-pipe_chunk16_3,Norwegian,Greek
Stove-pipe_chunk17_0,Norwegian,Greek
Stove-pipe_chunk17_1,Norwegian,Greek
Stove-pipe_chunk17_2,Norwegian,Greek
Stove-pipe_chunk17_3,Norwegian,Greek
Stove-pipe_chunk1_0,Norwegian,Greek
Stove-pipe_chunk1_1,Norwegian,Greek
Stove-pipe_chunk1_2,Norwegian,Bulgarian
Stove-pipe_chunk1_3,Norwegian,Greek
Stove-pipe_chunk2_0,Norwegian,Bulgarian
Stove-pipe_chunk2_1,Norwegian,Greek
Stove-pipe_chunk2_2,Norwegian,Greek
Stove-pipe_chunk2_3,Norwegian,Bulgarian
Stove-pipe_chunk3_0,Norwegian,Greek
Stove-pipe_chunk3_1,Norwegian,Greek
Stove-pipe_chunk3_2,Norwegian,Greek
Stove-pipe_chunk3_3,Norwegian,Greek
Stove-pipe_chunk4_0,Norwegian,Greek
Stove-pipe_chunk4_1,Norwegian,Greek
Stove-pipe_chunk4_2,Norwegian,Greek
Stove-pipe_chunk4_3,Norwegian,Greek
Stove-pipe_chunk5_0,Norwegian,Bulgarian
Stove-pipe_chunk5_1,Norwegian,Greek
Stove-pipe_chunk5_2,Norwegian,Greek
Stove-pipe_chunk6_0,Norwegian,Greek
Stove-pipe_chunk6_1,Norwegian,Greek
Stove-pipe_chunk6_2,Norwegian,Bulgarian
Stove-pipe_chunk7_0,Norwegian,Greek
Stove-pipe_chunk7_1,Norwegian,Greek
Stove-pipe_chunk7_2,Norwegian,Greek
Stove-pipe_chunk7_3,Norwegian,Greek
Stove-pipe_chunk8_0,Norwegian,Greek
Stove-pipe_chunk8_1,Norwegian,Greek
Stove-pipe_chunk8_2,Norwegian,Greek
Stove-pipe_chunk8_3,Norwegian,Bulgarian
Stove-pipe_chunk9_0,Norwegian,Greek
Stove-pipe_chunk9_1,Norwegian,Greek
Stove-pipe_chunk9_2,Norwegian,Greek
Stove-pipe_chunk9_3,Norwegian,Greek
SubutaiBahadur_chunk10_0,Serbian,Serbian
SubutaiBahadur_chunk10_1,Serbian,Greek
SubutaiBahadur_chunk10_2,Serbian,Bulgarian
SubutaiBahadur_chunk11_0,Serbian,Serbian
SubutaiBahadur_chunk11_1,Serbian,Hungarian
SubutaiBahadur_chunk11_2,Serbian,Serbian
SubutaiBahadur_chunk12_0,Serbian,Serbian
SubutaiBahadur_chunk12_1,Serbian,Greek
SubutaiBahadur_chunk12_2,Serbian,Greek
SubutaiBahadur_chunk12_3,Serbian,Greek
SubutaiBahadur_chunk13_0,Serbian,Bulgarian
SubutaiBahadur_chunk13_1,Serbian,Serbian
SubutaiBahadur_chunk13_2,Serbian,Serbian
SubutaiBahadur_chunk14_0,Serbian,Serbian
SubutaiBahadur_chunk14_1,Serbian,Serbian
SubutaiBahadur_chunk15_0,Serbian,Bulgarian
SubutaiBahadur_chunk15_1,Serbian,Slovenian
SubutaiBahadur_chunk15_2,Serbian,Italian
SubutaiBahadur_chunk16_0,Serbian,Croatian
SubutaiBahadur_chunk16_1,Serbian,Serbian
SubutaiBahadur_chunk16_2,Serbian,Serbian
SubutaiBahadur_chunk17_0,Serbian,Greek
SubutaiBahadur_chunk17_1,Serbian,Serbian
SubutaiBahadur_chunk17_2,Serbian,Greek
SubutaiBahadur_chunk17_3,Serbian,Serbian
SubutaiBahadur_chunk1_0,Serbian,Serbian
SubutaiBahadur_chunk1_1,Serbian,Serbian
SubutaiBahadur_chunk1_2,Serbian,Slovenian
SubutaiBahadur_chunk2_0,Serbian,Slovenian
SubutaiBahadur_chunk2_1,Serbian,Italian
SubutaiBahadur_chunk2_2,Serbian,Bulgarian
SubutaiBahadur_chunk3_0,Serbian,Serbian
SubutaiBahadur_chunk3_1,Serbian,Bulgarian
SubutaiBahadur_chunk3_2,Serbian,Slovenian
SubutaiBahadur_chunk4_0,Serbian,Serbian
SubutaiBahadur_chunk4_1,Serbian,Italian
SubutaiBahadur_chunk4_2,Serbian,French
SubutaiBahadur_chunk5_0,Serbian,Serbian
SubutaiBahadur_chunk5_1,Serbian,Serbian
SubutaiBahadur_chunk5_2,Serbian,Bulgarian
SubutaiBahadur_chunk6_0,Serbian,Greek
SubutaiBahadur_chunk6_1,Serbian,Greek
SubutaiBahadur_chunk6_2,Serbian,Serbian
SubutaiBahadur_chunk7_0,Serbian,Greek
SubutaiBahadur_chunk7_1,Serbian,Greek
SubutaiBahadur_chunk7_2,Serbian,Greek
SubutaiBahadur_chunk8_0,Serbian,Bulgarian
SubutaiBahadur_chunk8_1,Serbian,Greek
SubutaiBahadur_chunk8_2,Serbian,Italian
SubutaiBahadur_chunk9_0,Serbian,Serbian
SubutaiBahadur_chunk9_1,Serbian,Greek
Surely_Trustworthy_chunk10_0,Turkish,Spanish
Surely_Trustworthy_chunk10_1,Turkish,Greek
Surely_Trustworthy_chunk10_2,Turkish,Greek
Surely_Trustworthy_chunk11_0,Turkish,Turkish
Surely_Trustworthy_chunk11_1,Turkish,Turkish
Surely_Trustworthy_chunk11_2,Turkish,Turkish
Surely_Trustworthy_chunk11_3,Turkish,Turkish
Surely_Trustworthy_chunk12_0,Turkish,Turkish
Surely_Trustworthy_chunk12_1,Turkish,Turkish
Surely_Trustworthy_chunk12_2,Turkish,Turkish
Surely_Trustworthy_chunk12_3,Turkish,Turkish
Surely_Trustworthy_chunk13_0,Turkish,Turkish
Surely_Trustworthy_chunk13_1,Turkish,Turkish
Surely_Trustworthy_chunk13_2,Turkish,Greek
Surely_Trustworthy_chunk13_3,Turkish,Turkish
Surely_Trustworthy_chunk14_0,Turkish,Turkish
Surely_Trustworthy_chunk14_1,Turkish,Turkish
Surely_Trustworthy_chunk14_2,Turkish,Turkish
Surely_Trustworthy_chunk14_3,Turkish,Turkish
Surely_Trustworthy_chunk14_4,Turkish,Turkish
Surely_Trustworthy_chunk15_0,Turkish,Greek
Surely_Trustworthy_chunk15_1,Turkish,Greek
Surely_Trustworthy_chunk15_2,Turkish,Greek
Surely_Trustworthy_chunk15_3,Turkish,Greek
Surely_Trustworthy_chunk16_0,Turkish,Turkish
Surely_Trustworthy_chunk16_1,Turkish,Turkish
Surely_Trustworthy_chunk16_2,Turkish,Turkish
Surely_Trustworthy_chunk16_3,Turkish,Turkish
Surely_Trustworthy_chunk16_4,Turkish,Bulgarian
Surely_Trustworthy_chunk17_0,Turkish,Italian
Surely_Trustworthy_chunk17_1,Turkish,Turkish
Surely_Trustworthy_chunk17_2,Turkish,Turkish
Surely_Trustworthy_chunk17_3,Turkish,Bulgarian
Surely_Trustworthy_chunk17_4,Turkish,Turkish
Surely_Trustworthy_chunk17_5,Turkish,Turkish
Surely_Trustworthy_chunk1_0,Turkish,Turkish
Surely_Trustworthy_chunk1_1,Turkish,Turkish
Surely_Trustworthy_chunk1_2,Turkish,Turkish
Surely_Trustworthy_chunk1_3,Turkish,Turkish
Surely_Trustworthy_chunk1_4,Turkish,Turkish
Surely_Trustworthy_chunk2_0,Turkish,Turkish
Surely_Trustworthy_chunk2_1,Turkish,Turkish
Surely_Trustworthy_chunk2_2,Turkish,Turkish
Surely_Trustworthy_chunk2_3,Turkish,Turkish
Surely_Trustworthy_chunk2_4,Turkish,Turkish
Surely_Trustworthy_chunk3_0,Turkish,Turkish
Surely_Trustworthy_chunk3_1,Turkish,Turkish
Surely_Trustworthy_chunk3_2,Turkish,Turkish
Surely_Trustworthy_chunk3_3,Turkish,Bulgarian
Surely_Trustworthy_chunk4_0,Turkish,Turkish
Surely_Trustworthy_chunk4_1,Turkish,Turkish
Surely_Trustworthy_chunk4_2,Turkish,Turkish
Surely_Trustworthy_chunk4_3,Turkish,Greek
Surely_Trustworthy_chunk4_4,Turkish,Turkish
Surely_Trustworthy_chunk5_0,Turkish,Turkish
Surely_Trustworthy_chunk5_1,Turkish,Turkish
Surely_Trustworthy_chunk5_2,Turkish,Turkish
Surely_Trustworthy_chunk5_3,Turkish,Turkish
Surely_Trustworthy_chunk6_0,Turkish,Turkish
Surely_Trustworthy_chunk6_1,Turkish,Turkish
Surely_Trustworthy_chunk6_2,Turkish,Turkish
Surely_Trustworthy_chunk7_0,Turkish,Turkish
Surely_Trustworthy_chunk7_1,Turkish,Turkish
Surely_Trustworthy_chunk7_2,Turkish,Bulgarian
Surely_Trustworthy_chunk7_3,Turkish,Turkish
Surely_Trustworthy_chunk8_0,Turkish,Turkish
Surely_Trustworthy_chunk8_1,Turkish,Turkish
Surely_Trustworthy_chunk8_2,Turkish,Turkish
Surely_Trustworthy_chunk8_3,Turkish,Turkish
Surely_Trustworthy_chunk8_4,Turkish,Turkish
Surely_Trustworthy_chunk9_0,Turkish,Turkish
Surely_Trustworthy_chunk9_1,Turkish,Turkish
Surely_Trustworthy_chunk9_2,Turkish,Turkish
Surely_Trustworthy_chunk9_3,Turkish,Turkish
Surely_Trustworthy_chunk9_4,Turkish,Bulgarian
Surely_Trustworthy_chunk9_5,Turkish,Greek
SvemirskiOtpad_chunk10_0,Serbian,Greek
SvemirskiOtpad_chunk10_1,Serbian,Bulgarian
SvemirskiOtpad_chunk10_2,Serbian,Greek
SvemirskiOtpad_chunk11_0,Serbian,Greek
SvemirskiOtpad_chunk11_1,Serbian,Greek
SvemirskiOtpad_chunk11_2,Serbian,Greek
SvemirskiOtpad_chunk12_0,Serbian,Serbian
SvemirskiOtpad_chunk12_1,Serbian,Greek
SvemirskiOtpad_chunk13_0,Serbian,Greek
SvemirskiOtpad_chunk13_1,Serbian,Greek
SvemirskiOtpad_chunk13_2,Serbian,Greek
SvemirskiOtpad_chunk14_0,Serbian,Greek
SvemirskiOtpad_chunk14_1,Serbian,Greek
SvemirskiOtpad_chunk14_2,Serbian,Greek
SvemirskiOtpad_chunk15_0,Serbian,Greek
SvemirskiOtpad_chunk15_1,Serbian,Greek
SvemirskiOtpad_chunk15_2,Serbian,Serbian
SvemirskiOtpad_chunk16_0,Serbian,Bulgarian
SvemirskiOtpad_chunk16_1,Serbian,Greek
SvemirskiOtpad_chunk16_2,Serbian,Bulgarian
SvemirskiOtpad_chunk17_0,Serbian,Greek
SvemirskiOtpad_chunk17_1,Serbian,Serbian
SvemirskiOtpad_chunk17_2,Serbian,Greek
SvemirskiOtpad_chunk1_0,Serbian,Greek
SvemirskiOtpad_chunk1_1,Serbian,Greek
SvemirskiOtpad_chunk1_2,Serbian,Greek
SvemirskiOtpad_chunk2_0,Serbian,Greek
SvemirskiOtpad_chunk2_1,Serbian,Greek
SvemirskiOtpad_chunk2_2,Serbian,Greek
SvemirskiOtpad_chunk3_0,Serbian,Greek
SvemirskiOtpad_chunk3_1,Serbian,Bulgarian
SvemirskiOtpad_chunk3_2,Serbian,Serbian
SvemirskiOtpad_chunk4_0,Serbian,Greek
SvemirskiOtpad_chunk4_1,Serbian,Greek
SvemirskiOtpad_chunk4_2,Serbian,Greek
SvemirskiOtpad_chunk5_0,Serbian,Greek
SvemirskiOtpad_chunk5_1,Serbian,Greek
SvemirskiOtpad_chunk6_0,Serbian,Greek
SvemirskiOtpad_chunk6_1,Serbian,Bulgarian
SvemirskiOtpad_chunk6_2,Serbian,Greek
SvemirskiOtpad_chunk7_0,Serbian,Greek
SvemirskiOtpad_chunk7_1,Serbian,Greek
SvemirskiOtpad_chunk7_2,Serbian,Greek
SvemirskiOtpad_chunk8_0,Serbian,Spanish
SvemirskiOtpad_chunk8_1,Serbian,Greek
SvemirskiOtpad_chunk8_2,Serbian,Greek
SvemirskiOtpad_chunk9_0,Serbian,Greek
SvemirskiOtpad_chunk9_1,Serbian,Greek
SvemirskiOtpad_chunk9_2,Serbian,Greek
Syrindson_chunk10_0,Norwegian,Greek
Syrindson_chunk10_1,Norwegian,Italian
Syrindson_chunk11_0,Norwegian,Greek
Syrindson_chunk11_1,Norwegian,Greek
Syrindson_chunk12_0,Norwegian,Greek
Syrindson_chunk12_1,Norwegian,Bulgarian
Syrindson_chunk13_0,Norwegian,Lithuanian
Syrindson_chunk13_1,Norwegian,Greek
Syrindson_chunk14_0,Norwegian,Greek
Syrindson_chunk14_1,Norwegian,Greek
Syrindson_chunk15_0,Norwegian,Greek
Syrindson_chunk15_1,Norwegian,Greek
Syrindson_chunk16_0,Norwegian,Greek
Syrindson_chunk16_1,Norwegian,Greek
Syrindson_chunk17_0,Norwegian,Greek
Syrindson_chunk17_1,Norwegian,Greek
Syrindson_chunk17_2,Norwegian,Greek
Syrindson_chunk1_0,Norwegian,Greek
Syrindson_chunk1_1,Norwegian,Bulgarian
Syrindson_chunk2_0,Norwegian,Greek
Syrindson_chunk2_1,Norwegian,Greek
Syrindson_chunk3_0,Norwegian,Greek
Syrindson_chunk3_1,Norwegian,Bulgarian
Syrindson_chunk4_0,Norwegian,Greek
Syrindson_chunk4_1,Norwegian,Greek
Syrindson_chunk5_0,Norwegian,Bulgarian
Syrindson_chunk5_1,Norwegian,Italian
Syrindson_chunk6_0,Norwegian,Greek
Syrindson_chunk6_1,Norwegian,Greek
Syrindson_chunk7_0,Norwegian,Greek
Syrindson_chunk7_1,Norwegian,Greek
Syrindson_chunk8_0,Norwegian,Greek
Syrindson_chunk8_1,Norwegian,Greek
Syrindson_chunk9_0,Norwegian,Greek
Syrindson_chunk9_1,Norwegian,Greek
Taivasvaeltaja_chunk10_0,Finish,Greek
Taivasvaeltaja_chunk10_1,Finish,Greek
Taivasvaeltaja_chunk10_2,Finish,Greek
Taivasvaeltaja_chunk11_0,Finish,Greek
Taivasvaeltaja_chunk11_1,Finish,Greek
Taivasvaeltaja_chunk11_2,Finish,Greek
Taivasvaeltaja_chunk11_3,Finish,Greek
Taivasvaeltaja_chunk12_0,Finish,Bulgarian
Taivasvaeltaja_chunk12_1,Finish,Greek
Taivasvaeltaja_chunk12_2,Finish,Greek
Taivasvaeltaja_chunk12_3,Finish,Greek
Taivasvaeltaja_chunk13_0,Finish,Greek
Taivasvaeltaja_chunk13_1,Finish,Bulgarian
Taivasvaeltaja_chunk13_2,Finish,Greek
Taivasvaeltaja_chunk14_0,Finish,Greek
Taivasvaeltaja_chunk14_1,Finish,Greek
Taivasvaeltaja_chunk14_2,Finish,Greek
Taivasvaeltaja_chunk15_0,Finish,Greek
Taivasvaeltaja_chunk15_1,Finish,Greek
Taivasvaeltaja_chunk15_2,Finish,Italian
Taivasvaeltaja_chunk15_3,Finish,Italian
Taivasvaeltaja_chunk16_0,Finish,Bulgarian
Taivasvaeltaja_chunk16_1,Finish,Greek
Taivasvaeltaja_chunk16_2,Finish,Greek
Taivasvaeltaja_chunk16_3,Finish,Greek
Taivasvaeltaja_chunk17_0,Finish,Greek
Taivasvaeltaja_chunk17_1,Finish,Greek
Taivasvaeltaja_chunk17_2,Finish,Greek
Taivasvaeltaja_chunk17_3,Finish,Greek
Taivasvaeltaja_chunk1_0,Finish,Greek
Taivasvaeltaja_chunk1_1,Finish,Greek
Taivasvaeltaja_chunk1_2,Finish,Greek
Taivasvaeltaja_chunk1_3,Finish,Bulgarian
Taivasvaeltaja_chunk2_0,Finish,Greek
Taivasvaeltaja_chunk2_1,Finish,Greek
Taivasvaeltaja_chunk2_2,Finish,Greek
Taivasvaeltaja_chunk3_0,Finish,Greek
Taivasvaeltaja_chunk3_1,Finish,Greek
Taivasvaeltaja_chunk3_2,Finish,Greek
Taivasvaeltaja_chunk4_0,Finish,Greek
Taivasvaeltaja_chunk4_1,Finish,Greek
Taivasvaeltaja_chunk4_2,Finish,Greek
Taivasvaeltaja_chunk4_3,Finish,Italian
Taivasvaeltaja_chunk5_0,Finish,Greek
Taivasvaeltaja_chunk5_1,Finish,Greek
Taivasvaeltaja_chunk5_2,Finish,Greek
Taivasvaeltaja_chunk6_0,Finish,Greek
Taivasvaeltaja_chunk6_1,Finish,Greek
Taivasvaeltaja_chunk6_2,Finish,Greek
Taivasvaeltaja_chunk7_0,Finish,Greek
Taivasvaeltaja_chunk7_1,Finish,Greek
Taivasvaeltaja_chunk7_2,Finish,Spanish
Taivasvaeltaja_chunk8_0,Finish,Greek
Taivasvaeltaja_chunk8_1,Finish,Greek
Taivasvaeltaja_chunk8_2,Finish,Greek
Taivasvaeltaja_chunk9_0,Finish,Greek
Taivasvaeltaja_chunk9_1,Finish,Greek
Taivasvaeltaja_chunk9_2,Finish,Greek
TheMarvelousDream_chunk10_0,Lithuanian,Greek
TheMarvelousDream_chunk10_1,Lithuanian,Bulgarian
TheMarvelousDream_chunk10_2,Lithuanian,Spanish
TheMarvelousDream_chunk10_3,Lithuanian,Lithuanian
TheMarvelousDream_chunk11_0,Lithuanian,Lithuanian
TheMarvelousDream_chunk11_1,Lithuanian,Greek
TheMarvelousDream_chunk11_2,Lithuanian,Estonian
TheMarvelousDream_chunk12_0,Lithuanian,Italian
TheMarvelousDream_chunk12_1,Lithuanian,Bulgarian
TheMarvelousDream_chunk12_2,Lithuanian,Italian
TheMarvelousDream_chunk13_0,Lithuanian,Greek
TheMarvelousDream_chunk13_1,Lithuanian,Lithuanian
TheMarvelousDream_chunk13_2,Lithuanian,Greek
TheMarvelousDream_chunk13_3,Lithuanian,Hungarian
TheMarvelousDream_chunk14_0,Lithuanian,Lithuanian
TheMarvelousDream_chunk14_1,Lithuanian,Lithuanian
TheMarvelousDream_chunk14_2,Lithuanian,Lithuanian
TheMarvelousDream_chunk14_3,Lithuanian,Greek
TheMarvelousDream_chunk15_0,Lithuanian,Spanish
TheMarvelousDream_chunk15_1,Lithuanian,Greek
TheMarvelousDream_chunk15_2,Lithuanian,Greek
TheMarvelousDream_chunk16_0,Lithuanian,Greek
TheMarvelousDream_chunk16_1,Lithuanian,Bulgarian
TheMarvelousDream_chunk16_2,Lithuanian,Lithuanian
TheMarvelousDream_chunk16_3,Lithuanian,Greek
TheMarvelousDream_chunk17_0,Lithuanian,Greek
TheMarvelousDream_chunk17_1,Lithuanian,Greek
TheMarvelousDream_chunk17_2,Lithuanian,Lithuanian
TheMarvelousDream_chunk17_3,Lithuanian,Italian
TheMarvelousDream_chunk1_0,Lithuanian,Bulgarian
TheMarvelousDream_chunk1_1,Lithuanian,Bulgarian
TheMarvelousDream_chunk1_2,Lithuanian,Greek
TheMarvelousDream_chunk1_3,Lithuanian,Bulgarian
TheMarvelousDream_chunk2_0,Lithuanian,Greek
TheMarvelousDream_chunk2_1,Lithuanian,Bulgarian
TheMarvelousDream_chunk2_2,Lithuanian,Greek
TheMarvelousDream_chunk3_0,Lithuanian,Spanish
TheMarvelousDream_chunk3_1,Lithuanian,Bulgarian
TheMarvelousDream_chunk3_2,Lithuanian,Bulgarian
TheMarvelousDream_chunk4_0,Lithuanian,Italian
TheMarvelousDream_chunk4_1,Lithuanian,Bulgarian
TheMarvelousDream_chunk4_2,Lithuanian,Greek
TheMarvelousDream_chunk4_3,Lithuanian,Lithuanian
TheMarvelousDream_chunk5_0,Lithuanian,Lithuanian
TheMarvelousDream_chunk5_1,Lithuanian,Spanish
TheMarvelousDream_chunk5_2,Lithuanian,Lithuanian
TheMarvelousDream_chunk5_3,Lithuanian,Lithuanian
TheMarvelousDream_chunk6_0,Lithuanian,Greek
TheMarvelousDream_chunk6_1,Lithuanian,Italian
TheMarvelousDream_chunk6_2,Lithuanian,Greek
TheMarvelousDream_chunk7_0,Lithuanian,Greek
TheMarvelousDream_chunk7_1,Lithuanian,Greek
TheMarvelousDream_chunk7_2,Lithuanian,Greek
TheMarvelousDream_chunk8_0,Lithuanian,Spanish
TheMarvelousDream_chunk8_1,Lithuanian,Lithuanian
TheMarvelousDream_chunk8_2,Lithuanian,Lithuanian
TheMarvelousDream_chunk9_0,Lithuanian,Greek
TheMarvelousDream_chunk9_1,Lithuanian,Greek
TheMarvelousDream_chunk9_2,Lithuanian,Bulgarian
TheMarvelousDream_chunk9_3,Lithuanian,Italian
TheMcDucky_chunk10_0,Swedish,Greek
TheMcDucky_chunk10_1,Swedish,Greek
TheMcDucky_chunk11_0,Swedish,Greek
TheMcDucky_chunk11_1,Swedish,Greek
TheMcDucky_chunk12_0,Swedish,Greek
TheMcDucky_chunk12_1,Swedish,Greek
TheMcDucky_chunk12_2,Swedish,Greek
TheMcDucky_chunk13_0,Swedish,Greek
TheMcDucky_chunk13_1,Swedish,Greek
TheMcDucky_chunk13_2,Swedish,Italian
TheMcDucky_chunk14_0,Swedish,Greek
TheMcDucky_chunk14_1,Swedish,Greek
TheMcDucky_chunk14_2,Swedish,Greek
TheMcDucky_chunk15_0,Swedish,Greek
TheMcDucky_chunk15_1,Swedish,Greek
TheMcDucky_chunk15_2,Swedish,Greek
TheMcDucky_chunk16_0,Swedish,Greek
TheMcDucky_chunk16_1,Swedish,Bulgarian
TheMcDucky_chunk16_2,Swedish,Italian
TheMcDucky_chunk17_0,Swedish,Greek
TheMcDucky_chunk17_1,Swedish,Greek
TheMcDucky_chunk17_2,Swedish,Greek
TheMcDucky_chunk1_0,Swedish,Greek
TheMcDucky_chunk1_1,Swedish,Greek
TheMcDucky_chunk1_2,Swedish,French
TheMcDucky_chunk2_0,Swedish,Greek
TheMcDucky_chunk2_1,Swedish,Greek
TheMcDucky_chunk3_0,Swedish,Spanish
TheMcDucky_chunk3_1,Swedish,Greek
TheMcDucky_chunk3_2,Swedish,Italian
TheMcDucky_chunk4_0,Swedish,Greek
TheMcDucky_chunk4_1,Swedish,Greek
TheMcDucky_chunk5_0,Swedish,Greek
TheMcDucky_chunk5_1,Swedish,Greek
TheMcDucky_chunk6_0,Swedish,Greek
TheMcDucky_chunk6_1,Swedish,Romanian
TheMcDucky_chunk6_2,Swedish,Greek
TheMcDucky_chunk6_3,Swedish,Greek
TheMcDucky_chunk7_0,Swedish,Greek
TheMcDucky_chunk7_1,Swedish,Greek
TheMcDucky_chunk8_0,Swedish,Spanish
TheMcDucky_chunk8_1,Swedish,Italian
TheMcDucky_chunk8_2,Swedish,Greek
TheMcDucky_chunk9_0,Swedish,Greek
TheMcDucky_chunk9_1,Swedish,Greek
TheMcDucky_chunk9_2,Swedish,Greek
TheWeekdn_chunk10_0,French,Greek
TheWeekdn_chunk10_1,French,Bulgarian
TheWeekdn_chunk10_2,French,Greek
TheWeekdn_chunk11_0,French,Bulgarian
TheWeekdn_chunk11_1,French,Greek
TheWeekdn_chunk11_2,French,Bulgarian
TheWeekdn_chunk12_0,French,Greek
TheWeekdn_chunk12_1,French,Greek
TheWeekdn_chunk12_2,French,Greek
TheWeekdn_chunk13_0,French,Italian
TheWeekdn_chunk13_1,French,Greek
TheWeekdn_chunk13_2,French,Greek
TheWeekdn_chunk14_0,French,Italian
TheWeekdn_chunk14_1,French,Greek
TheWeekdn_chunk14_2,French,Greek
TheWeekdn_chunk15_0,French,Greek
TheWeekdn_chunk15_1,French,Greek
TheWeekdn_chunk15_2,French,Bulgarian
TheWeekdn_chunk16_0,French,Greek
TheWeekdn_chunk16_1,French,Greek
TheWeekdn_chunk16_2,French,Greek
TheWeekdn_chunk17_0,French,Greek
TheWeekdn_chunk17_1,French,Greek
TheWeekdn_chunk17_2,French,Spanish
TheWeekdn_chunk1_0,French,Greek
TheWeekdn_chunk1_1,French,Greek
TheWeekdn_chunk1_2,French,Greek
TheWeekdn_chunk2_0,French,Bulgarian
TheWeekdn_chunk2_1,French,Greek
TheWeekdn_chunk2_2,French,Lithuanian
TheWeekdn_chunk3_0,French,Greek
TheWeekdn_chunk3_1,French,Bulgarian
TheWeekdn_chunk3_2,French,Bulgarian
TheWeekdn_chunk4_0,French,Greek
TheWeekdn_chunk4_1,French,Greek
TheWeekdn_chunk4_2,French,Bulgarian
TheWeekdn_chunk5_0,French,Bulgarian
TheWeekdn_chunk5_1,French,Italian
TheWeekdn_chunk5_2,French,Greek
TheWeekdn_chunk6_0,French,Greek
TheWeekdn_chunk6_1,French,Greek
TheWeekdn_chunk6_2,French,Serbian
TheWeekdn_chunk7_0,French,Greek
TheWeekdn_chunk7_1,French,Greek
TheWeekdn_chunk7_2,French,Bulgarian
TheWeekdn_chunk8_0,French,Greek
TheWeekdn_chunk8_1,French,Greek
TheWeekdn_chunk8_2,French,Greek
TheWeekdn_chunk9_0,French,Greek
TheWeekdn_chunk9_1,French,Bulgarian
TheWeekdn_chunk9_2,French,Greek
TheZeroAlchemist_chunk1_0,Spanish,Serbian
TheZeroAlchemist_chunk1_1,Spanish,Spanish
TheZeroAlchemist_chunk1_2,Spanish,Greek
TheZeroAlchemist_chunk2_0,Spanish,Spanish
TheZeroAlchemist_chunk2_1,Spanish,Greek
TheZeroAlchemist_chunk2_2,Spanish,Greek
TheZeroAlchemist_chunk3_0,Spanish,Spanish
TheZeroAlchemist_chunk3_1,Spanish,Greek
TheZeroAlchemist_chunk3_2,Spanish,Greek
TheZeroAlchemist_chunk4_0,Spanish,Greek
TheZeroAlchemist_chunk4_1,Spanish,Greek
TheZeroAlchemist_chunk4_2,Spanish,Greek
TheZeroAlchemist_chunk4_3,Spanish,Greek
TheZeroAlchemist_chunk5_0,Spanish,Greek
TheZeroAlchemist_chunk5_1,Spanish,Greek
TheZeroAlchemist_chunk5_2,Spanish,Spanish
TheZeroAlchemist_chunk6_0,Spanish,Bulgarian
TheZeroAlchemist_chunk6_1,Spanish,Spanish
TheZeroAlchemist_chunk6_2,Spanish,Greek
TheZeroAlchemist_chunk7_0,Spanish,Spanish
TheZeroAlchemist_chunk7_1,Spanish,Greek
TheZeroAlchemist_chunk7_2,Spanish,Greek
TheZeroAlchemist_chunk8_0,Spanish,Greek
TheZeroAlchemist_chunk8_1,Spanish,Greek
TheZeroAlchemist_chunk8_2,Spanish,Spanish
The_Basic_Swede_chunk10_0,Swedish,Greek
The_Basic_Swede_chunk10_1,Swedish,Greek
